qS408,-1 10 -2;-1 4 -4;-1 47 -8;-1 2 -16;, 8, 8, 0.5806643881585355, 9, 0.43968624125503497, 0.034616985233333335, 0.038728611807692305, 0.03151785009375, 0.04450437156521739, 0.037096566925925924, 0.04963087161904761, 0.04200075958333333, 0.04389338273913044, 0.04452559382608695, 0.044591795478260865, 0.0362648895, 0.05272493752631579, 0.046284269999999995, 0.04763257686363636, 0.05391933363157895, 12717, 10053, 9068, 9649, 6000, 6985, 4763, 3778, 7431, 7285, 10585, 4617, 5253, 3283, 3632
qS513,-1 46 -2;-1 1 -4;-1 4 -8;-1 6 -16;, 1, 9, 0.45500777350717053, 0, 0.0, 0.029912929914285718, 0.02181000060869565, 0.016481460983606557, 0.016054627253968255, 0.014530842246376812, 0.01528818396969697, 0.01577032459375, 0.016599531333333334, 0.021502014829787232, 0.024298931595238094, 0.034412336121212125, 0.026068971794871797, 0.025020441275, 0.013889940547945205, 0.011288454898876405, 178, 164, 6578, 6592, 12993, 6578, 5303, 11718, 5317, 192, 192, 178, 164, 12993, 6592
qS1146,-1 4 -2;-1 10 -4;-1 47 -8;-1 2 -16;, 5, 3, 0.3322650682921038, 9, 0.43968624125503497, 0.042852576333333336, 0.03650453760714285, 0.04771793072727273, 0.04172012433333333, 0.03449682324137931, 0.03888973542307693, 0.04004825257692308, 0.043718393304347826, 0.03976624061538462, 0.04315660429166667, 0.03541289027586207, 0.043012320125, 0.04376705613043478, 0.04200580308333333, 0.04003964252, 12717, 10053, 9068, 10585, 7285, 7431, 5253, 4617, 6985, 6000, 9649, 3778, 4763, 3632, 3283
qS575,-1 1 -2;-1 3 -4;-1 10 -8;-1 6 -16;, 0, 1, 0.001875097444856117, 0, 0.0, 6.106195550210463E-4, 8.622721431034482E-4, 5.909617974238875E-4, 0.004500967926086956, 0.0078174701953125, 0.007478679597014925, 0.0062918486352201266, 0.008210398409836065, 0.007658771045454546, 0.008649653836206897, 0.004298206068085106, 0.011074554344086022, 0.005715747034285714, 0.002393823377990431, 0.0023604624292452832, 18, 18, 78, 62, 106, 137, 62, 106, 137, 169, 93, 169, 93, 5239, 5327
qS13,-1 46 -2;-1 1 -4;-1 2 -8;-1 6 -16;, 0, 10, 0.7046234661479751, 2, 0.00579301706591514, 0.013454544381578948, 0.016899357066666666, 0.013274640092105263, 0.012750871721518989, 0.014184712267605634, 0.01065031924468085, 0.006906069671232877, 0.005236911712041885, 0.0062728021375, 0.010017773782178217, 0.008415326766666667, 0.013707106443037975, 0.014785295705882351, 0.010748536425531915, 0.0077599104, 76, 113, 1286, 1249, 2460, 1286, 5252, 6426, 5215, 39, 39, 76, 113, 2460, 1249
qS1109,-1 7 -2;-1 46 -4;-1 4 -8;-1 8 -16;, 8, 14, 1.0, 12, 0.8703618167821401, 0.037267028333333334, 0.034945176517241376, 0.0376781132962963, 0.03737887940740741, 0.04313186604166667, 0.04795060909090909, 0.05622152927777778, 0.0625421503125, 0.06652985494444445, 0.05315135910526316, 0.04673338765217392, 0.04216535716666667, 0.05556736627777778, 0.053201994526315785, 0.04898448576190476, 4944, 4102, 4498, 5434, 4988, 4592, 3750, 4146, 9403, 9799, 10245, 4146, 3750, 4542, 4542
qS624,-1 1 -2;-1 47 -4;-1 2 -8;-1 6 -16;, 0, 5, 0.3318885281108263, 2, 0.006219765031098825, 0.005411943524064171, 0.008417776201680672, 0.008209488090163935, 0.005031612994974875, 0.005019211248756219, 0.0037041577765567764, 0.008849818451327434, 0.006873596910958905, 0.008119113384000001, 0.006763384554054055, 0.006466302896774194, 0.0044070639867841415, 0.0051120175612244904, 0.0056668626610169495, 0.00614914036196319, 58, 89, 1272, 31, 35, 3563, 99, 72, 880, 1652, 839, 4372, 3590, 1245, 2054
qS393,-1 9 -2;-1 1 -4;-1 4 -8;-1 47 -16;, 1, 1, 0.19243706572796984, 0, 0.0, 0.004754069985915493, 0.004459644897777778, 0.002915253133333333, 0.009392015037037037, 0.008287260165289256, 0.007680192613138686, 0.00546723993989071, 0.007603393212121211, 0.009716022611650485, 0.008712278704347825, 0.007059959825174825, 0.010940691260869564, 0.007051678615384615, 0.005082262934010152, 0.005809751815028902, 11, 10, 2946, 44, 68, 80, 28, 51, 89, 119, 72, 95, 47, 4575, 4500
qS1063,-1 7 -2;-1 9 -4;-1 4 -8;-1 47 -16;, 1, 10, 0.5495723374685514, 0, 0.0, 0.007499759597014924, 0.009811374349514564, 0.006864972349315069, 0.0065364896535947715, 0.005349141481283423, 0.005216011671875, 0.008002870936, 0.006522589987096775, 0.01140851753409091, 0.013577718337837838, 0.012606598787500001, 0.012390526475609757, 0.00822738569105691, 0.006105457341463414, 0.006356510308176101, 52, 42, 4661, 1995, 3300, 1998, 1002, 2317, 1033, 86, 78, 68, 50, 5971, 4674
qS47,-1 46 -2;-1 4 -4;-1 8 -8;-1 2 -16;, 5, 2, 0.1786079166802165, 8, 0.13004001231148046, 0.047898088095238094, 0.04885092963636364, 0.047039152863636365, 0.0457127555, 0.044190137391304354, 0.036319169357142855, 0.041683432208333336, 0.04368999920833333, 0.042410065375, 0.03359419593548387, 0.0361544855, 0.03963839088461539, 0.044343903956521734, 0.04237037656, 0.04587123113636364, 9799, 10248, 9403, 4146, 3750, 4595, 4950, 4105, 4501, 4542, 4542, 4991, 5440, 3750, 4146
qS346,-1 4 -2;-1 8 -4;-1 2 -8;-1 6 -16;, 8, 2, 0.015122104391206058, 12, 0.8699599876885196, 0.04388823439130435, 0.036466826142857144, 0.040889144999999995, 0.03611302806896552, 0.05513957078947369, 0.05304233121052632, 0.035867883678571424, 0.0407571524, 0.03615931214285715, 0.041243974559999994, 0.03994164061538462, 0.03898992211111111, 0.040997279559999995, 0.04131836776, 0.044239654347826084, 4542, 4542, 4501, 4991, 5440, 4595, 9799, 10248, 9403, 3750, 4146, 3750, 4146, 4950, 4105
qS307,-1 46 -2;-1 3 -4;-1 10 -8;-1 4 -16;, 0, 14, 1.0, 0, 0.0, 0.028892482514285715, 0.020459747714285718, 0.01647472055737705, 0.015966519904761903, 0.011632174372093022, 0.01492968243283582, 0.01178558081395349, 0.01073359592631579, 0.013753342547945207, 0.02328212509090909, 0.02006709807843137, 0.020824759346938775, 0.02524629155, 0.010569441821052631, 0.012837612443037976, 283, 308, 6919, 5597, 12234, 5622, 6952, 13564, 6927, 308, 283, 333, 333, 13556, 6944
qS114,-1 7 -2;-1 1 -4;-1 8 -8;-1 47 -16;, 0, 4, 0.4114681969710597, 3, 0.003949967083607637, 0.003768395706766917, 0.00499448903960396, 0.005851757075581395, 0.002311827103926097, 0.0036571033905109488, 0.004151425045081967, 0.003957479727272727, 0.003767190676691729, 0.004170276640816327, 0.003465292584775087, 0.004457800012096775, 0.004957316359605912, 0.0050850620862944165, 0.005630632556179776, 0.0040836441755102044, 31, 29, 640, 934, 1544, 963, 836, 1449, 838, 25, 29, 54, 56, 1248, 634
qS286,-1 46 -2;-1 1 -4;-1 4 -8;-1 8 -16;, 1, 13, 0.9665584573019039, 2, 0.0050616482803374436, 0.012687047086419753, 0.014690852449275362, 0.01292617358974359, 0.008482116347107438, 0.00648459010967742, 0.008006133264000001, 0.0078293471953125, 0.00617284637654321, 0.007651567183206106, 0.011471710511363637, 0.014985563298507464, 0.00806646626984127, 0.007294619340579711, 0.006412118538461538, 0.006411424596153846, 128, 75, 1325, 6542, 7741, 6489, 941, 2192, 994, 92, 142, 39, 36, 2537, 1289
qS863,-1 4 -2;-1 10 -4;-1 8 -8;-1 6 -16;, 8, 0, 0.0, 9, 0.5003540449637104, 0.043145662125000005, 0.040476556461538464, 0.04583010209090909, 0.03989283137037037, 0.04234235132, 0.037172352185185185, 0.03589136285714285, 0.03530893813793103, 0.03334031516666667, 0.03612960882142857, 0.03344747112903226, 0.03711055022222222, 0.04336453304166666, 0.04076445392, 0.040095652800000006, 9791, 15040, 9395, 4542, 4542, 8461, 15048, 9799, 9403, 3750, 4146, 8065, 13710, 4146, 3750
qS280,-1 1 -2;-1 8 -4;-1 2 -8;-1 6 -16;, 0, 11, 0.39482697867217453, 0, 0.0, 0.005559823244444444, 0.0041084374016393446, 0.004660505502325581, 0.004654320648401826, 0.004665857274418604, 0.003922680400000001, 0.007145213521428571, 0.00919464747706422, 0.0055986952346368715, 0.003968625236220472, 0.0036996600769230773, 0.0031883912420382168, 0.004980655457711442, 0.00459457957918552, 0.004770695014285713, 33, 33, 1245, 35, 37, 940, 72, 74, 977, 1844, 938, 1844, 938, 1247, 2152
qS1029,-1 46 -2;-1 9 -4;-1 10 -8;-1 2 -16;, 0, 10, 0.4401451495358609, 4, 0.0055288811290557256, 0.012246826890243903, 0.010733994210526317, 0.012827891666666666, 0.009647420923809524, 0.008723245652173911, 0.012111977928571428, 0.011829749741176471, 0.012208316475609755, 0.013574859157894735, 0.01455061572463768, 0.016728743933333335, 0.011527346781609195, 0.011377214329545455, 0.011776105376470588, 0.010645305372340425, 86, 67, 1523, 5483, 6921, 5464, 1504, 2961, 1523, 67, 86, 48, 48, 2961, 1504
qS364,-1 7 -2;-1 1 -4;-1 10 -8;-1 6 -16;, 0, 8, 0.45182373717531926, 0, 0.0, 0.006426312429487179, 0.006046204764705882, 0.004295928150214593, 0.006267453168750001, 0.0054860080000000006, 0.007669215709923664, 0.0069569980416666665, 0.005311814826315789, 0.00691334597260274, 0.011211858340659341, 0.006174485640243902, 0.011599571582417582, 0.009435193443396226, 0.0021623531113490364, 0.003379743564189189, 39, 39, 5209, 1246, 2454, 1283, 1246, 2454, 1283, 113, 76, 113, 76, 6417, 5246
qS455,-1 9 -2;-1 1 -4;-1 47 -8;-1 6 -16;, 0, 1, 0.11248800287389595, 0, 0.0, 0.0027417546657534245, 0.004555129650000001, 0.0018911607410207938, 0.005955506000000001, 0.009452802009433962, 0.00926201351851852, 0.006276709281249999, 0.007282555391304349, 0.0077720525193798445, 0.008574951786324786, 0.003781900796992481, 0.005964222875739645, 0.006268693224999999, 0.003487408137931034, 0.004153363336099586, 9, 9, 2429, 27, 46, 74, 36, 57, 73, 83, 46, 93, 56, 3653, 3584
qS968,-1 7 -2;-1 1 -4;-1 4 -8;-1 8 -16;, 1, 11, 0.2871390014083163, 1, 6.91085003455425E-4, 0.003849072907692308, 0.004826565475961539, 0.0025628351887755103, 0.0022542942388392856, 0.0017217626867469878, 0.001659235927031509, 0.002926098669590643, 0.002831302780898876, 0.007117182021276596, 0.006038744271084337, 0.0126898849625, 0.004678339345794392, 0.0048121067942583735, 0.003166731570977918, 0.0036111356474820147, 43, 38, 1288, 1683, 2930, 1678, 941, 2192, 994, 92, 94, 39, 36, 2537, 1289
qS219,-1 9 -2;-1 4 -4;-1 47 -8;-1 2 -16;, 4, 8, 0.2671996429001133, 1, 0.0013490725126475548, 0.012467307790123457, 0.014363604676056338, 0.010945064802083333, 0.01295338632051282, 0.00870187150862069, 0.009910434851485147, 0.007952647182539681, 0.0074084170592592586, 0.006694441160000001, 0.00671328578, 0.006680777959999999, 0.010367557804123712, 0.00798029446825397, 0.006637444184210526, 0.007159594121621622, 86, 78, 1034, 68, 50, 2001, 52, 42, 4661, 5972, 4674, 3304, 1998, 1003, 2319
qS119,-1 7 -2;-1 46 -4;-1 4 -8;-1 6 -16;, 2, 3, 0.17127096219384036, 8, 0.4999528346382417, 0.05156478639999999, 0.04700259868181818, 0.043651258608695655, 0.04933275304761905, 0.05460219268421052, 0.048674209952380955, 0.04579580136363637, 0.05869791511111111, 0.048443710095238096, 0.0500590065, 0.05286623352631579, 0.04229113983333333, 0.04549170427272728, 0.04054161092, 0.04322219829166667, 5390, 4901, 10201, 5880, 5880, 9359, 4901, 5390, 10201, 15502, 10691, 14170, 8870, 10691, 15502
qS377,-1 7 -2;-1 3 -4;-1 10 -8;-1 6 -16;, 0, 6, 0.2953949318197401, 0, 0.0, 0.006337176879746836, 0.0072685211159420286, 0.003465503698961938, 0.007166397464285714, 0.004859217164251208, 0.007011400230769231, 0.004592397527522936, 0.005103842219387755, 0.006868154116438356, 0.007110988489361703, 0.01012317192, 0.01322965272368421, 0.008145511804878049, 0.0034476114707903778, 0.003959215604743083, 81, 81, 5454, 1491, 2902, 1550, 1491, 2902, 1550, 199, 140, 199, 140, 6865, 5513
qS509,-1 7 -2;-1 3 -4;-1 4 -8;-1 2 -16;, 1, 4, 0.06939589486016613, 0, 0.0, 0.005349366705882353, 0.003566136341637011, 0.004075310530120483, 0.0030296368580060426, 0.002706430903645833, 0.0030250358308157098, 0.0038962354319066147, 0.0031889007981072554, 0.006183427401234567, 0.012592160925925926, 0.015094850128205129, 0.006506622564935065, 0.00578598747398844, 0.00631139516875, 0.0059048480175438595, 97, 89, 1984, 1989, 3874, 1981, 1499, 3392, 1583, 181, 181, 97, 89, 3877, 1992
qS637,-1 46 -2;-1 3 -4;-1 10 -8;-1 6 -16;, 0, 8, 0.6625233858326328, 0, 0.0, 0.01833210579310345, 0.021537449170212768, 0.011544970459770114, 0.013638923864864866, 0.013060523766233767, 0.015249017151515151, 0.013213992597402597, 0.0126637558125, 0.014006080305555554, 0.022561002977777776, 0.020019478039999997, 0.0213281239375, 0.02133814106382979, 0.010030068960000001, 0.01950349079245283, 258, 258, 5572, 5572, 10887, 5572, 5578, 10893, 5578, 258, 258, 258, 258, 10887, 5572
qS1198,-1 1 -2;-1 4 -4;-1 8 -8;-1 2 -16;, 4, 5, 0.35856302957911185, 0, 0.0, 0.006301793708074535, 0.008230402731707318, 0.0058608656374269, 0.004913587950980391, 0.004409183264317181, 0.0073124989343065685, 0.005477864236714976, 0.004464385833333333, 0.002472580672413793, 0.002273122993243243, 0.0022948630275229356, 0.005066030792929293, 0.007525093977443609, 0.0033675046565656568, 0.0024954362888888887, 92, 94, 994, 39, 36, 1681, 43, 38, 1288, 2537, 1289, 2933, 1686, 941, 2192
qS950,-1 1 -2;-1 10 -4;-1 2 -8;-1 6 -16;, 0, 14, 1.0, 2, 0.005798464190565742, 0.01000454207, 0.009563155542857143, 0.00716969025, 0.007777373162790697, 0.007148547442857143, 0.0026598127925531916, 0.009100341981981981, 0.009324012157407406, 0.009840192747572815, 0.008378504433333333, 0.005509021593406593, 0.0027054189411764708, 0.0024778763242574255, 0.005716823401129944, 0.007150714242857143, 76, 113, 1286, 39, 39, 5209, 113, 76, 1286, 2460, 1249, 6420, 5246, 1249, 2460
qS738,-1 7 -2;-1 4 -4;-1 10 -8;-1 2 -16;, 8, 4, 0.38264025687727626, 12, 0.9147648686030428, 0.04635122077272727, 0.039348706423076925, 0.05299985610526316, 0.03890546834615384, 0.046020111727272724, 0.049558056047619044, 0.05150539115, 0.049841941285714286, 0.04256318683333333, 0.0360945275862069, 0.04188521620833333, 0.049028047136363634, 0.04787110314285714, 0.045984090608695655, 0.0526078662, 5880, 5880, 5393, 5390, 4902, 5393, 5390, 4902, 10193, 10686, 10683, 5886, 5883, 4904, 5396
qS902,-1 7 -2;-1 46 -4;-1 3 -8;-1 6 -16;, 3, 8, 0.45559728537826477, 0, 0.0, 0.009842495155339807, 0.008670546931034483, 0.011802343682352941, 0.010932773902173912, 0.011115275, 0.009448403, 0.00823539930894309, 0.008342984991666667, 0.01109727643478261, 0.013062028607594938, 0.017667662771929823, 0.006154079321212121, 0.005296510518518518, 0.01067829585106383, 0.011924047211764705, 1491, 2902, 1550, 81, 81, 5460, 2902, 1491, 1550, 199, 140, 5519, 6871, 140, 199
qS689,-1 7 -2;-1 9 -4;-1 47 -8;-1 2 -16;, 0, 10, 0.6955604923724913, 0, 0.0, 0.00679164775, 0.005695819102272728, 0.005280842368421052, 0.004867006359223301, 0.0035780042999999997, 0.005834036676300579, 0.0038902144806201547, 0.003300513595394737, 0.005105778414141415, 0.008153419926829268, 0.008319680429752067, 0.008133708926829268, 0.007201481791366906, 0.006187872067901235, 0.005467890376344086, 38, 43, 1004, 998, 1964, 1003, 1496, 2457, 1504, 46, 46, 38, 43, 1965, 999
qS987,-1 3 -2;-1 10 -4;-1 4 -8;-1 6 -16;, 1, 10, 0.6576285820159798, 0, 0.0, 0.01718429118644068, 0.017397070694915254, 0.009771298542857142, 0.02058839984, 0.01967302380769231, 0.012055993891566264, 0.02087135102083333, 0.021367163382978723, 0.012069483202380953, 0.010226941714285715, 0.014657171492753624, 0.013046865910256411, 0.015468021523076924, 0.015944077206349206, 0.011765931835294119, 308, 283, 6927, 333, 333, 5622, 283, 308, 6919, 13556, 6944, 12234, 5597, 6952, 13564
qS398,-1 46 -2;-1 9 -4;-1 10 -8;-1 6 -16;, 0, 14, 1.0, 0, 0.0, 0.022030029085106383, 0.018097686625, 0.011781441399999999, 0.011177148788888888, 0.00922275060909091, 0.01092356302173913, 0.011955219869047618, 0.0077696284999999995, 0.013899097472222224, 0.019322186811320755, 0.02182537795652174, 0.014516678768115942, 0.017253500086206897, 0.008642929405172414, 0.009921901594059406, 105, 105, 5502, 5502, 10900, 5502, 5508, 10906, 5508, 105, 105, 105, 105, 10900, 5502
qS302,-1 9 -2;-1 10 -4;-1 4 -8;-1 47 -16;, 1, 10, 0.7082351761537449, 2, 9.699321047526673E-4, 0.016681040409836066, 0.014105841802816902, 0.01010981018181818, 0.012860467512820514, 0.01773183355737705, 0.010325868670103093, 0.017958506175438597, 0.014352847885714287, 0.0063881337770700635, 0.004753815075829384, 0.006039390807228916, 0.0091001464, 0.009774573625000001, 0.009966068821782179, 0.011241491808988764, 106, 88, 4694, 113, 100, 3765, 77, 82, 6815, 11418, 6833, 8350, 3747, 4688, 9286
qS265,-1 46 -2;-1 10 -4;-1 8 -8;-1 6 -16;, 5, 0, 0.0, 6, 0.49365061205811694, 0.042567167875, 0.03592976532142857, 0.03745853748148148, 0.034755924586206896, 0.0343063527, 0.0335804637, 0.034897218793103445, 0.037326357444444444, 0.03573745720689655, 0.04395758486956522, 0.04126699412, 0.03456252565517241, 0.03891480261538461, 0.0414331792, 0.0401476485, 7669, 11985, 7669, 3354, 3354, 7669, 12095, 7675, 7675, 3354, 3354, 7669, 11985, 3354, 3354
qS748,-1 7 -2;-1 46 -4;-1 1 -8;-1 10 -16;, 3, 3, 0.12474933283541967, 0, 0.0, 0.006795181173333333, 0.005938556801169591, 0.009556335980952381, 0.007201076244604317, 0.010399911195876289, 0.008466938661157023, 0.0072150027957746474, 0.007048422055944056, 0.012357212024691358, 0.016059007265625, 0.012391729646341464, 0.007684735679389313, 0.00813081917886179, 0.012713223902439024, 0.015399488242424242, 1246, 2454, 1283, 39, 39, 5209, 2454, 1246, 1283, 113, 76, 5246, 6417, 76, 113
qS1180,-1 1 -2;-1 4 -4;-1 10 -8;-1 6 -16;, 4, 12, 0.9182034835136096, 0, 0.0, 0.022298835847826083, 0.01903711813207547, 0.011430377777777778, 0.017312640362068966, 0.021194253166666666, 0.010455288333333333, 0.020854440229166663, 0.021281476354166665, 0.012701973620253165, 0.009318566009090909, 0.010988458000000001, 0.00879480500877193, 0.010909342804347825, 0.010561537431578947, 0.009063503053571427, 192, 192, 5311, 178, 164, 6578, 178, 164, 6570, 12977, 6584, 12985, 6592, 5297, 11704
qS58,-1 7 -2;-1 9 -4;-1 47 -8;-1 6 -16;, 0, 13, 0.7804669053523035, 0, 0.0, 0.010321999103092784, 0.007143917191489362, 0.00686737909589041, 0.008429479116666666, 0.008639376474137931, 0.007807191542635658, 0.005389275709677419, 0.004310351422413794, 0.00644885658974359, 0.009747227, 0.006776580702702703, 0.00883593999122807, 0.012012981270588237, 0.00592429725443787, 0.006683230366666668, 38, 43, 3724, 998, 1964, 1022, 1496, 2457, 1504, 59, 46, 70, 62, 4685, 3732
qS855,-1 1 -2;-1 10 -4;-1 47 -8;-1 2 -16;, 0, 12, 0.7123882421317379, 5, 0.015675426463808206, 0.008659615560344829, 0.006627079157894737, 0.007645881129770993, 0.00963283151923077, 0.008563676452991453, 0.007470012185185186, 0.0060605704698795185, 0.006318249231250001, 0.005392741732620321, 0.005010784361386139, 0.005463928163043478, 0.007813003203125, 0.005564718838888889, 0.007590205259259259, 0.010132754353535353, 99, 72, 880, 89, 58, 1272, 35, 31, 3560, 4369, 3587, 2054, 1245, 839, 1652
qS838,-1 7 -2;-1 46 -4;-1 2 -8;-1 6 -16;, 5, 9, 0.6139998622168218, 12, 0.9748743718592965, 0.0516577005, 0.05146696775, 0.064913232625, 0.05730521088888888, 0.05666053883333333, 0.05599713455555555, 0.058886280888888885, 0.050645787350000006, 0.056711321157894734, 0.05565527144444445, 0.04181454120833333, 0.042498103599999996, 0.04570862559090909, 0.05557693352631579, 0.0504005273, 4623, 4728, 4626, 4518, 4518, 8592, 4728, 4623, 4626, 4524, 4521, 8595, 8697, 4521, 4524
qS858,-1 9 -2;-1 10 -4;-1 47 -8;-1 6 -16;, 0, 10, 0.3934566813980344, 2, 0.0012115871792047583, 0.009901364207920791, 0.011420004204545454, 0.009563215056603774, 0.018667967203703704, 0.013274301723684209, 0.006682291353333333, 0.008665808025641026, 0.010671300315789473, 0.007380689948529411, 0.007154315657142858, 0.007517934948148148, 0.004214584029045643, 0.004748955890995261, 0.00847630913559322, 0.0068721175, 83, 94, 3756, 72, 72, 5480, 94, 83, 3753, 7413, 3742, 9151, 5491, 3745, 7416
qS795,-1 9 -2;-1 10 -4;-1 8 -8;-1 2 -16;, 0, 13, 0.8757772207473478, 4, 0.00858034321372855, 0.00788395083464567, 0.008561228051282052, 0.00726919918705036, 0.0059203385411764715, 0.005821883348837209, 0.005433779394594595, 0.006667234593333333, 0.005441321166666667, 0.003328112073089701, 0.003933577342412451, 0.0031091103260869565, 0.004859146418269232, 0.005818040238372093, 0.0037669423233082705, 0.004353718586206897, 61, 64, 1165, 39, 39, 1498, 45, 42, 1146, 2248, 1143, 2603, 1501, 1143, 2248
qS160,-1 1 -2;-1 4 -4;-1 2 -8;-1 6 -16;, 4, 9, 0.5058418809316585, 0, 0.0, 0.012788580227848102, 0.013073189883116884, 0.007646633129770993, 0.005951862396449704, 0.007967851440298507, 0.004238845361344537, 0.011608453862068966, 0.007272096471014493, 0.009194484834862385, 0.007680036015267177, 0.006011034714285714, 0.0027418035397260274, 0.002877044145299145, 0.007005903472222223, 0.010238532653061225, 96, 144, 1303, 45, 42, 6493, 130, 79, 1722, 3329, 1688, 8137, 6544, 1252, 2896
qS136,-1 7 -2;-1 1 -4;-1 10 -8;-1 8 -16;, 0, 12, 0.5446305641575633, 3, 0.001890359168241966, 0.005330087343915344, 0.004301004643776824, 0.004025367991967871, 0.0024358546472019464, 0.00247851041031941, 0.002455280943627451, 0.00422159541350211, 0.0030227400392749248, 0.004311617310344828, 0.007749975607692307, 0.006682810646666667, 0.004408566942731278, 0.00440161961038961, 0.003049717606707317, 0.0031260010093749997, 37, 35, 940, 1244, 2149, 1242, 938, 1844, 977, 72, 74, 33, 33, 1844, 938
qS621,-1 7 -2;-1 4 -4;-1 10 -8;-1 47 -16;, 5, 0, 0.0, 9, 0.43948707079270877, 0.03201337340625, 0.03589369117857143, 0.0421543504, 0.040581097999999996, 0.03770765974074074, 0.02961326005882353, 0.0321307116875, 0.03494113986206897, 0.03057520563636364, 0.029973369, 0.034624869833333335, 0.036497087, 0.04713136, 0.04046456212, 0.03925436030769231, 5246, 4612, 6981, 4756, 3773, 7427, 3629, 3280, 9066, 12716, 10049, 10584, 7283, 5998, 9648
qS371,-1 7 -2;-1 3 -4;-1 4 -8;-1 47 -16;, 1, 4, 0.21153338091188542, 0, 0.0, 0.00730911801459854, 0.007043639591549296, 0.005106181867346939, 0.0045516996, 0.004479157879464285, 0.0056538331694915255, 0.0071523131071428575, 0.007102258852112677, 0.01195081632142857, 0.012045375416666667, 0.013238885171052633, 0.01660245350793651, 0.008696314094017095, 0.00838557656097561, 0.007877496842519685, 83, 64, 4653, 1975, 3241, 1991, 994, 2279, 1089, 198, 167, 138, 88, 5927, 4692
qS520,-1 46 -2;-1 9 -4;-1 4 -8;-1 47 -16;, 1, 10, 0.3521595661551107, 2, 9.689068968554567E-4, 0.014988848582089553, 0.020229853725490198, 0.015583744938461538, 0.01242463488888889, 0.01224035421686747, 0.014254964338028168, 0.01658806924590164, 0.014555834782608697, 0.015620712738461537, 0.02029385101923077, 0.026348726358974357, 0.021364764489361702, 0.034927511620689654, 0.018221626672727274, 0.01928384824528302, 106, 88, 4694, 6841, 11430, 6823, 3750, 8357, 3768, 100, 113, 82, 77, 9290, 4688
qS395,-1 7 -2;-1 46 -4;-1 8 -8;-1 47 -16;, 5, 8, 0.3323230549841113, 14, 1.0, 0.029719638088235294, 0.026569340999999996, 0.04410464147826087, 0.02867410097222222, 0.03070521303030303, 0.032396725625, 0.031151837515151517, 0.033000047935483875, 0.029668964647058822, 0.030005028194444443, 0.03258981457142857, 0.037851066555555556, 0.035278194482758624, 0.028023556243243243, 0.03563158006896552, 3331, 3190, 2956, 2979, 2604, 5559, 2697, 2463, 2838, 2604, 2979, 5184, 5418, 2229, 2229
qS904,-1 7 -2;-1 46 -4;-1 10 -8;-1 8 -16;, 8, 9, 0.3325727263519447, 12, 0.9243787489288775, 0.03753849662962963, 0.033166423, 0.04046494568, 0.047232183909090904, 0.0336889803, 0.03287579051612903, 0.03325998670967742, 0.034771539, 0.037650335407407406, 0.04442937465217391, 0.03662914832142857, 0.041978432875, 0.041923788923076924, 0.03604883435714286, 0.03641658121428571, 4163, 3706, 3706, 4059, 3706, 3706, 3354, 3354, 7669, 7669, 8022, 3354, 3354, 3354, 3354
qS740,-1 5 -2;-1 4 -4;-1 10 -8;-1 6 -16;, 4, 14, 1.0, 4, 7.392075694855116E-5, 0.006396776930379746, 0.003991624191235059, 0.003335471887788779, 0.008500733262711864, 0.009821862421568626, 0.004156884033195021, 0.007204746697841727, 0.008876084415929204, 0.0036568107672727275, 0.004822946357142857, 0.002704990080645161, 0.004082766024489796, 0.003293713740131579, 0.0037420979514925373, 0.0036252897318840584, 9, 9, 3995, 9, 10, 6777, 9, 10, 6769, 13529, 6769, 13537, 6777, 5440, 12199
qS57,-1 46 -2;-1 3 -4;-1 10 -8;-1 2 -16;, 0, 11, 0.7770636587687264, 4, 0.017386179460733755, 0.013299521881578949, 0.011366569420454546, 0.011181394455555556, 0.004856414737864078, 0.004903550151960785, 0.0062504226625000004, 0.011797822517647058, 0.009905195742574258, 0.013830709260273973, 0.01381390889041096, 0.01572181430769231, 0.010436644711340206, 0.00842005706722689, 0.012816991848101266, 0.010317505958762888, 199, 140, 1553, 5513, 6868, 5454, 1494, 2908, 1553, 140, 199, 81, 81, 2908, 1494
qS1085,-1 46 -2;-1 9 -4;-1 4 -8;-1 6 -16;, 1, 12, 0.8759674631460684, 0, 0.0, 0.017694862596491227, 0.02037581156, 0.013396413853333332, 0.012526978271604938, 0.009507161698113208, 0.012707526899999998, 0.008947560383928571, 0.006307071406250001, 0.00924014723853211, 0.019400815269230768, 0.021409822914893614, 0.0223678736, 0.01963591641176471, 0.006925825613793103, 0.013176939697368422, 119, 112, 6847, 6854, 13583, 6847, 5515, 12251, 5522, 126, 126, 119, 112, 13583, 6854
qS572,-1 7 -2;-1 3 -4;-1 47 -8;-1 6 -16;, 0, 11, 0.580329648580492, 0, 0.0, 0.008436649774999999, 0.007584550119402985, 0.00615142481595092, 0.006911162333333333, 0.00487407767961165, 0.007387428102189781, 0.005102940270408163, 0.005597182239130435, 0.006355760874213836, 0.011012954271739131, 0.008264794132231405, 0.010670188702127659, 0.010374297520408164, 0.005774888329545455, 0.006156157536585366, 59, 70, 3721, 989, 1931, 1059, 1480, 2411, 1504, 118, 83, 153, 129, 4652, 3745
